Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
CAGL0K12298g	CAGL-IPF4647|CAGL-CDS4403.1|CAG61713.1	ORF|Uncharacterized	CAL0133847		2010-10-21	2010-10-21	NA	NA	NA	N	IML3
CAGL0K12320g	CAGL-IPF4646|CAGL-CDS0845.1|CAG61714.1	ORF|Uncharacterized	CAL0134095		2010-10-21	2010-10-21	NA	NA	NA	N	AIM3
CAGL0K12342g	CAGL-IPF4645|CAGL-CDS2400.1|CAG61715.1	ORF|Uncharacterized	CAL0134263		2010-10-21	2010-10-21	NA	NA	NA	N	ALG1
CAGL0K12364g	CAGL-IPF4644|CAGL-CDS4549.1|CAG61716.1	ORF|Uncharacterized	CAL0134529		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0K12386g	CAGL-IPF4643|CAGL-CDS0758.1|CAG61717.1	ORF|Uncharacterized	CAL0134065		2010-10-21	2010-10-21	NA	NA	NA	N	EPL1
CAGL0K12408g	CAGL-IPF4642|CAGL-CDS0433.1|CAG61718.1	ORF|Uncharacterized	CAL0133825		2010-10-21	2010-10-21	NA	NA	NA	N	BST1
CAGL0K12430g	CAGL-IPF4641|CAGL-CDS2655.1|CAG61719.1	ORF|Uncharacterized	CAL0134079		2010-10-21	2010-10-21	NA	NA	NA	N	STE2
CAGL0K12452g	CAGL-IPF4640|CAGL-CDS2070.1|CAG61720.1	ORF|Uncharacterized	CAL0134405		2010-10-21	2010-10-21	NA	NA	NA	N	GYP8
CAGL0K12474g	CAGL-IPF4639|CAGL-CDS3652.1|CAG61721.1	ORF|Uncharacterized	CAL0134187		2010-10-21	2010-10-21	NA	NA	NA	N	CAF16
CAGL0K12496g	CAGL-IPF4638|CAGL-CDS3077.1|CAG61722.1	ORF|Uncharacterized	CAL0133913		2010-10-21	2010-10-21	NA	NA	NA	N	CAK1
CAGL0K12518g	CAGL-IPF4637|CAGL-CDS2942.1|CAG61723.1	ORF|Uncharacterized	CAL0133819		2010-10-21	2010-10-21	NA	NA	NA	N	AGX1
CAGL0K12540g	CAGL-IPF4635|CAGL-CDS3331.1|CAG61724.1	ORF|Uncharacterized	CAL0134099		2010-10-21	2010-10-21	NA	NA	NA	N	HAC1
CAGL0K12562g	CAGL-IPF4631|CAGL-CDS0064.1|CAG61725.1	ORF|Uncharacterized	CAL0134481		2010-10-21	2010-10-21	NA	NA	NA	N	RIM15
CAGL0K12584g	CAGL-IPF4629|CAGL-CDS0306.1|CAG61726.1	ORF|Uncharacterized	CAL0134861		2010-10-21	2010-10-21	NA	NA	NA	N	MIL1
CAGL0K12606g	CAGL-IPF4626|CAGL-CDS3362.1|CAG61727.1	ORF|Uncharacterized	CAL0133923		2010-10-21	2010-10-21	NA	NA	NA	N	MOB2
CAGL0K12628g	CAGL-IPF4625|CAGL-CDS0173.1|CAG61728.1	ORF|Uncharacterized	CAL0133811		2010-10-21	2010-10-21	NA	NA	NA	N	RPO41
CAGL0K12650g	CAGL-IPF4623|CAGL-CDS2374.1|CAG61729.1	ORF|Uncharacterized	CAL0133813		2010-10-21	2010-10-21	NA	NA	NA	N	TUB2
CAGL0K12672g	CAGL-IPF4619|CAGL-CDS4395.1|CAG61730.1	ORF|Uncharacterized	CAL0134615		2010-10-21	2010-10-21	NA	NA	NA	N	YPT1
CAGL0K12694g	CAGL-IPF4618|CAGL-CDS2867.1|CAG61731.2	ORF|Verified	CAL0134579		2010-10-21	2010-10-21	NA	NA	NA	N	ACT1
CAGL0K12716g	CAGL-IPF4617|CAGL-CDS2166.1|CAG61732.1	ORF|Uncharacterized	CAL0134767		2010-10-21	2010-10-21	NA	NA	NA	N	YFL040W
CAGL0K12738g	CAGL-IPF4616|CAGL-CDS1398.1|CAG61733.1	ORF|Uncharacterized	CAL0133809		2010-10-21	2010-10-21	NA	NA	NA	N	FET5
CAGL0K12760g	CAGL-IPF4615|CAGL-CDS1064.1|CAG61734.1	ORF|Uncharacterized	CAL0134365		2010-10-21	2010-10-21	NA	NA	NA	N	LAM5
CAGL0K12782g	CAGL-IPF4614|CAGL-CDS3514.1|CAG61735.1	ORF|Uncharacterized	CAL0134745		2010-10-21	2010-10-21	NA	NA	NA	N	OTU1
CAGL0K12804g	CAGL-IPF4613|CAGL-CDS4653.1|CAG61736.1	ORF|Uncharacterized	CAL0134857		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0K12826g	CAGL-IPF4611|CAGL-CDS4241.1|CAG61737.1	ORF|Uncharacterized	CAL0134463		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0K12848g	CAGL-IPF4610|CAGL-CDS3961.1|CAG61738.1	ORF|Uncharacterized	CAL0134763		2010-10-21	2010-10-21	NA	NA	NA	N	SEC53
CAGL0K12870g	CAGL-IPF4609|CAGL-CDS4402.1|CAG61739.1	ORF|Uncharacterized	CAL0133961		2010-10-21	2010-10-21	NA	NA	NA	N	FMP32
CAGL0K12892g	CAGL-IPF4608|CAGL-CDS0972.1|CAG61740.1	ORF|Uncharacterized	CAL0134439		2010-10-21	2010-10-21	NA	NA	NA	N	RGD2
CAGL0K12914g	CAGL-IPF4607|CAGL-CDS2580.1|CAG61741.1	ORF|Uncharacterized	CAL0134303		2010-10-21	2010-10-21	NA	NA	NA	N	EMP47
CAGL0K12936g	CAGL-IPF4606|CAGL-CDS1671.1|CAG61742.1	ORF|Uncharacterized	CAL0134335		2010-10-21	2010-10-21	NA	NA	NA	N	SWP82
CAGL0K12958g	CAGL-IPF4605|CAGL-CDS3050.1|CAG61743.1	ORF|Uncharacterized	CAL0134301		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0K12980g	CAGL-IPF4604|CAGL-CDS1021.1|CAG61744.1	ORF|Uncharacterized	CAL0134123		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0K13002g	CAGL-IPF4603|CAGL-CDS0540.1|CAG61745.1|AGA1	ORF|Uncharacterized	CAL0133995		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0K13013g	Novel_proteincoding35	ORF|Uncharacterized	CAL0000210880		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0K13024g	CAGL-IPF4601|CAGL-CDS0348.1|CAG61746.1|AWP5	ORF|Verified	CAL0133919		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00157g	Cagl0L.mRNA.at.518.m|CAR58057.1|CAGL0L00154g	ORF|Uncharacterized	CAL0136182		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00205g	Novel_proteincoding36	ORF|Uncharacterized	CAL0000205357		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0L00227g	Cagl0L.mRNA.at.519.m|CAR58058.1|CAGL0L00253g	ORF|Uncharacterized	CAL0136166		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00297g	CAGL-IPF7548|CAGL-CDS0149.1|CAG61756.1	ORF|Uncharacterized	CAL0136154		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00319g	CAGL-IPF7544|CAGL-CDS3146.1|CAG61757.1	ORF|Uncharacterized	CAL0135036		2010-10-21	2010-10-21	NA	NA	NA	N	ERG20
CAGL0L00341g	CAGL-IPF7543|CAGL-CDS2851.1|CAG61758.1	ORF|Uncharacterized	CAL0135574		2010-10-21	2010-10-21	NA	NA	NA	N	EBP2
CAGL0L00363g	CAGL-IPF7542|CAGL-CDS4227.1|CAG61759.1	ORF|Uncharacterized	CAL0135958		2010-10-21	2010-10-21	NA	NA	NA	N	RAD10
CAGL0L00385g	CAGL-IPF7541|CAGL-CDS5204.1|CAG61760.1	ORF|Uncharacterized	CAL0135008		2010-10-21	2010-10-21	NA	NA	NA	N	GIM5
CAGL0L00407g	CAGL-IPF7540|CAGL-CDS0152.1|CAG61761.1	ORF|Uncharacterized	CAL0134992		2010-10-21	2010-10-21	NA	NA	NA	N	SGS1
CAGL0L00429g	CAGL-IPF7539|CAGL-CDS0398.1|CAG61762.1	ORF|Uncharacterized	CAL0135514		2010-10-21	2010-10-21	NA	NA	NA	N	GCV2
CAGL0L00451g	CAGL-IPF7536|CAGL-CDS4078.1|CAG61763.1	ORF|Uncharacterized	CAL0135458		2010-10-21	2010-10-21	NA	NA	NA	N	MRPS17
CAGL0L00473g	CAGL-IPF7535|CAGL-CDS2325.1|CAG61764.1	ORF|Uncharacterized	CAL0135676		2010-10-21	2010-10-21	NA	NA	NA	N	YMR187C
CAGL0L00495g	CAGL-IPF7534|CAGL-CDS1077.1|CAG61765.1	ORF|Verified	CAL0136146		2010-10-21	2010-10-21	NA	NA	NA	N	HSC82
CAGL0L00517g	CAGL-IPF7532|CAGL-CDS0445.1|CAG61766.1	ORF|Uncharacterized	CAL0135828		2010-10-21	2015-04-13	NA	NA	NA	N	RTP1
CAGL0L00539g	CAGL-IPF7530|CAGL-CDS4226.1|CAG61767.1	ORF|Uncharacterized	CAL0135658		2010-10-21	2010-10-21	NA	NA	NA	N	ADD37
CAGL0L00561g	CAGL-IPF7528|CAGL-CDS3886.1|CAG61768.1	ORF|Uncharacterized	CAL0135106		2010-10-21	2010-10-21	NA	NA	NA	N	SSO1
CAGL0L00583g	CAGL-IPF7525|CAGL-CDS2841.1|CAG61769.1	ORF|Uncharacterized	CAL0135404		2010-10-21	2015-04-13	NA	NA	NA	N	USV1
CAGL0L00605g	CAGL-IPF7524|CAGL-CDS4637.1|CAG61770.1	ORF|Verified	CAL0135884		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00627g	CAGL-IPF7521|CAGL-CDS0693.1|CAG61771.1	ORF|Uncharacterized	CAL0135152		2010-10-21	2010-10-21	NA	NA	NA	N	GPB2
CAGL0L00649g	CAGL-IPF7519|CAGL-CDS1084.1|CAG61772.1	ORF|Verified	CAL0136172		2010-10-21	2010-10-21	NA	NA	NA	N	ACS1
CAGL0L00671g	CAGL-IPF7515|CAGL-CDS1818.1|CAG61773.1|FCY2L	ORF|Uncharacterized	CAL0135760		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00693g	CAGL-IPF7514|CAGL-CDS4008.1|CAG61774.1	ORF|Uncharacterized	CAL0135864		2010-10-21	2010-10-21	NA	NA	NA	N	DFG10
CAGL0L00715g	CAGL-IPF7513|CAGL-CDS0280.1|CAG61775.1	ORF|Uncharacterized	CAL0136128		2010-10-21	2010-10-21	NA	NA	NA	N	NEO1
CAGL0L00737g	CAGL-IPF7510|CAGL-CDS0585.1|CAG61776.1	ORF|Uncharacterized	CAL0135678		2010-10-21	2010-10-21	NA	NA	NA	N	SYG1
CAGL0L00759g	CAGL-IPF7509|CAGL-CDS3560.1|CAG61777.1	ORF|Uncharacterized	CAL0135092		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00781g	CAGL-IPF7507|CAGL-CDS1182.1|CAG61778.1	ORF|Uncharacterized	CAL0135308		2010-10-21	2010-10-21	NA	NA	NA	N	MET30
CAGL0L00803g	CAGL-IPF9621|CAGL-CDS0745.1|CAG61779.1	ORF|Uncharacterized	CAL0136078		2010-10-21	2010-10-21	NA	NA	NA	N	PIG2
CAGL0L00825g	CAGL-IPF8906|CAGL-CDS3877.1|CAG61780.1	ORF|Uncharacterized	CAL0135430		2010-10-21	2010-10-21	NA	NA	NA	N	AGE2
CAGL0L00847g	CAGL-IPF8904|CAGL-CDS3985.1|CAG61781.1	ORF|Uncharacterized	CAL0134988		2010-10-21	2010-10-21	NA	NA	NA	N	CBR1
CAGL0L00869g	CAGL-IPF8903|CAGL-CDS2649.1|CAG61782.1	ORF|Uncharacterized	CAL0135624		2010-10-21	2010-10-21	NA	NA	NA	N	PKP1
CAGL0L00891g	CAGL-IPF8902|CAGL-CDS3231.1|CAG61783.1	ORF|Uncharacterized	CAL0135780		2010-10-21	2010-10-21	NA	NA	NA	N	GVP36
CAGL0L00913r	tRNA-Gln (TTG)|tQ(TTG)5	tRNA|Uncharacterized	CAL0136112		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00935g	CAGL-IPF8900|CAGL-CDS4871.1|CAG61784.1	ORF|Uncharacterized	CAL0135068		2010-10-21	2010-10-21	NA	NA	NA	N	APQ12
CAGL0L00957g	CAGL-IPF8897|CAGL-CDS2958.1|CAG61785.1	ORF|Uncharacterized	CAL0135250		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L00979g	CAGL-IPF8896|CAGL-CDS2231.1|CAG61786.1	ORF|Uncharacterized	CAL0135326		2010-10-21	2010-10-21	NA	NA	NA	N	TED1
CAGL0L01001g	CAGL-IPF8895|CAGL-CDS0804.1|CAG61787.1	ORF|Uncharacterized	CAL0135370		2010-10-21	2010-10-21	NA	NA	NA	N	NOT3
CAGL0L01023g	CAGL-IPF8894|CAG61788.1	ORF|Uncharacterized	CAL0135594		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01045g	CAGL-IPF12699|CAG61789.1	ORF|Uncharacterized	CAL0135302		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01067g	CAGL-IPF8890|CAGL-CDS4409.1|CAG61790.1	ORF|Uncharacterized	CAL0135936		2010-10-21	2010-10-21	NA	NA	NA	N	PAR32
CAGL0L01089g	CAGL-IPF8889|CAGL-CDS0023.1|CAG61791.1	ORF|Uncharacterized	CAL0136152		2010-10-21	2010-10-21	NA	NA	NA	N	GLT1
CAGL0L01111g	CAGL-IPF7394|CAGL-CDS2892.1|CAG61792.1	ORF|Uncharacterized	CAL0136140		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01133r	tRNA-Gly (GCC)	tRNA|Uncharacterized	CAL0135278		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01155g	CAGL-IPF7395|CAGL-CDS4858.1|CAG61793.1	ORF|Uncharacterized	CAL0135474		2010-10-21	2010-10-21	NA	NA	NA	N	TCA17
CAGL0L01177g	CAGL-IPF7396|CAGL-CDS2289.1|CAG61794.1	ORF|Uncharacterized	CAL0135866		2010-10-21	2010-10-21	NA	NA	NA	N	FRD1
CAGL0L01199g	CAGL-IPF7397|CAGL-CDS5024.1|CAG61795.1	ORF|Uncharacterized	CAL0135322		2010-10-21	2010-10-21	NA	NA	NA	N	IES6
CAGL0L01221g	CAGL-IPF7400|CAGL-CDS0449.1|CAG61796.1	ORF|Uncharacterized	CAL0135722		2010-10-21	2010-10-21	NA	NA	NA	N	YEL043W
CAGL0L01243g	CAGL-IPF7401|CAGL-CDS1834.1|CAG61797.1	ORF|Uncharacterized	CAL0135890		2010-10-21	2010-10-21	NA	NA	NA	N	GDA1
CAGL0L01265g	CAGL-IPF7402|CAGL-CDS1927.1|CAG61798.1	ORF|Uncharacterized	CAL0135552		2010-10-21	2010-10-21	NA	NA	NA	N	YEF1
CAGL0L01287g	CAGL-IPF7403|CAGL-CDS3991.1|CAG61799.1	ORF|Verified	CAL0135438		2010-10-21	2010-10-21	NA	NA	NA	N	UTR4
CAGL0L01309g	CAGL-IPF7406|CAGL-CDS2816.1|CAG61800.1	ORF|Uncharacterized	CAL0135374		2010-10-21	2010-10-21	NA	NA	NA	N	RAD23
CAGL0L01331g	CAGL-IPF7407|CAGL-CDS2425.1|CAG61801.1	ORF|Verified	CAL0135180		2010-10-21	2010-10-21	NA	NA	NA	N	ANP1
CAGL0L01353g	CAGL-IPF7408|CAGL-CDS4759.1|CAG61802.1	ORF|Uncharacterized	CAL0135626		2010-10-21	2010-10-21	NA	NA	NA	N	HYP2
CAGL0L01375r	tRNA-Ser (AGA)	tRNA|Uncharacterized	CAL0136026		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01397g	CAGL-IPF7410|CAGL-CDS0524.1|CAG61803.1	ORF|Uncharacterized	CAL0135378		2010-10-21	2010-10-21	NA	NA	NA	N	MCM3
CAGL0L01419g	CAGL-IPF7411|CAGL-CDS0230.1|CAG61804.1	ORF|Uncharacterized	CAL0135264		2010-10-21	2010-10-21	NA	NA	NA	N	SPF1
CAGL0L01441g	CAGL-IPF7412|CAGL-CDS1479.1|CAG61805.1	ORF|Uncharacterized	CAL0135948		2010-10-21	2010-10-21	NA	NA	NA	N	PRP39
CAGL0L01463g	CAGL-IPF7413|CAGL-CDS3386.1|CAG61806.1	ORF|Uncharacterized	CAL0135670		2010-10-21	2010-10-21	NA	NA	NA	N	PRM6
CAGL0L01485g	CAGL-IPF7414|CAGL-CDS2878.1|CAG61807.1	ORF|Uncharacterized	CAL0135758		2010-10-21	2010-10-21	NA	NA	NA	N	GSF2
CAGL0L01507g	CAGL-IPF7416|CAGL-CDS0192.1|CAG61808.1	ORF|Uncharacterized	CAL0136188		2010-10-21	2010-10-21	NA	NA	NA	N	RSE1
CAGL0L01529g	CAGL-IPF7417|CAGL-CDS3487.1|CAG61809.1	ORF|Uncharacterized	CAL0135706		2010-10-21	2010-10-21	NA	NA	NA	N	AIM32
CAGL0L01551g	CAGL-IPF7418|CAGL-CDS3518.1|CAG61810.1	ORF|Uncharacterized	CAL0135756		2010-10-21	2010-10-21	NA	NA	NA	N	SUR7
CAGL0L01573g	CAGL-IPF7419|CAGL-CDS4760.1|CAG61811.1	ORF|Uncharacterized	CAL0135340		2010-10-21	2010-10-21	NA	NA	NA	N	YML053C
CAGL0L01595r	tRNA-Tyr (GTA)|tY(GTA)6	tRNA|Uncharacterized	CAL0135234		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01639g	CAGL-IPF7422|CAGL-CDS0279.1|CAG61812.1	ORF|Uncharacterized	CAL0134998		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01661r	tRNA-Ala (AGC)	tRNA|Uncharacterized	CAL0135484		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01683g	CAGL-IPF7423|CAGL-CDS5521.1|CAG61813.1	ORF|Uncharacterized	CAL0135632		2010-10-21	2010-10-21	NA	NA	NA	N	BLI1
CAGL0L01705g	CAGL-IPF7424|CAGL-CDS2356.1|CAG61814.1	ORF|Uncharacterized	CAL0135016		2010-10-21	2010-10-21	NA	NA	NA	N	ANR2
CAGL0L01727g	CAGL-IPF7426|CAGL-CDS2436.1|CAG61815.1	ORF|Uncharacterized	CAL0136136		2010-10-21	2010-10-21	NA	NA	NA	N	DCW1
CAGL0L01749g	CAGL-IPF7428|CAGL-CDS2065.1|CAG61816.1	ORF|Uncharacterized	CAL0136004		2010-10-21	2010-10-21	NA	NA	NA	N	PRI2
CAGL0L01771g	CAGL-IPF7432|CAGL-CDS2517.1|CAG61817.1	ORF|Uncharacterized	CAL0135014		2010-10-21	2010-10-21	NA	NA	NA	N	PHD1
CAGL0L01793g	CAGL-IPF7436|CAGL-CDS3086.1|CAG61818.1	ORF|Uncharacterized	CAL0135844		2010-10-21	2010-10-21	NA	NA	NA	N	SPC42
CAGL0L01815r	tRNA-Glu (TTC)|tE(TTC)5	tRNA|Uncharacterized	CAL0136130		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01831g	CAGL-IPF16555|CAR58059.1	ORF|Uncharacterized	CAL0135114		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L01837g	CAGL-IPF7438|CAGL-CDS4218.1|CAG61819.1	ORF|Uncharacterized	CAL0135696		2010-10-21	2010-10-21	NA	NA	NA	N	VPS24
CAGL0L01859g	CAGL-IPF7439|CAGL-CDS3894.1|CAG61820.1	ORF|Uncharacterized	CAL0136194		2010-10-21	2010-10-21	NA	NA	NA	N	NFU1
CAGL0L01881g	CAGL-IPF7440|CAGL-CDS1967.1|CAG61821.1	ORF|Uncharacterized	CAL0135584		2010-10-21	2010-10-21	NA	NA	NA	N	PTM1
CAGL0L01892r	Novel_noncoding_8	ncRNA|Uncharacterized	CAL0000210301		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0L01903g	ZCF30|CAGL-IPF7443|CAGL-CDS0196.1|CAG61822.1	ORF|Uncharacterized	CAL0135076		2010-10-21	2010-10-21	NA	NA	NA	N	RGT1
CAGL0L01925g	CAGL-IPF7445|CAGL-CDS2066.1|CAG61823.1	ORF|Uncharacterized	CAL0135786		2010-10-21	2010-10-21	NA	NA	NA	N	UGP1
CAGL0L01947g	CAGL-IPF8419|CAGL-CDS0919.1|CAG61824.1	ORF|Uncharacterized	CAL0135296		2010-10-21	2010-10-21	NA	NA	NA	N	TUL1
CAGL0L01969g	CAGL-IPF8420|CAGL-CDS4104.1|CAG61825.1	ORF|Uncharacterized	CAL0135874		2010-10-21	2015-04-13	NA	NA	NA	N	YKL033W-A
CAGL0L01991g	CAGL-CDS0373.1|CAG61826.1|CAGL-IPF8422	ORF|Uncharacterized	CAL0135868		2010-10-21	2010-10-21	NA	NA	NA	N	TTI1
CAGL0L02013g	CAGL-IPF8425|CAGL-CDS2064.1|CAG61827.1	ORF|Uncharacterized	CAL0135246		2010-10-21	2010-10-21	NA	NA	NA	N	IXR1
CAGL0L02035g	CAGL-IPF8426|CAGL-CDS1244.1|CAG61828.1	ORF|Uncharacterized	CAL0135074		2010-10-21	2010-10-21	NA	NA	NA	N	MAE1
CAGL0L02057g	CAGL-IPF8428|CAGL-CDS2281.1|CAG61829.1	ORF|Uncharacterized	CAL0136138		2010-10-21	2010-10-21	NA	NA	NA	N	TFA1
CAGL0L02079g	CAGL-IPF8429|CAGL-CDS3629.1|CAG61830.1	ORF|Uncharacterized	CAL0135984		2010-10-21	2010-10-21	NA	NA	NA	N	CTP1
CAGL0L02101g	CAGL-IPF8430|CAGL-CDS3499.1|CAG61831.1	ORF|Uncharacterized	CAL0135532		2010-10-21	2010-10-21	NA	NA	NA	N	BSD2
CAGL0L02123g	CAGL-IPF8434|CAGL-CDS0403.1|CAG61832.1	ORF|Uncharacterized	CAL0135800		2010-10-21	2015-04-13	NA	NA	NA	N	SNF5
CAGL0L02145g	CAGL-IPF8435|CAGL-CDS1820.1|CAG61833.1	ORF|Uncharacterized	CAL0135964		2010-10-21	2010-10-21	NA	NA	NA	N	APM3
CAGL0L02167g	CAGL-IPF8437|CAGL-CDS0597.1|CAG61834.1	ORF|Uncharacterized	CAL0135268		2010-10-21	2010-10-21	NA	NA	NA	N	FOX2
CAGL0L02189g	CAGL-IPF8438|CAGL-CDS1737.1|CAG61835.1	ORF|Uncharacterized	CAL0135258		2010-10-21	2010-10-21	NA	NA	NA	N	RSC4
CAGL0L02211g	CAGL-IPF8439|CAGL-CDS4718.1|CAG61836.1	ORF|Uncharacterized	CAL0135488		2010-10-21	2010-10-21	NA	NA	NA	N	MEH1
CAGL0L02233g	CAGL-IPF8440|CAGL-CDS4062.1|CAG61837.1	ORF|Uncharacterized	CAL0135316		2010-10-21	2010-10-21	NA	NA	NA	N	MRPL13
CAGL0L02255g	CAGL-IPF8443|CAGL-CDS3719.1|CAG61838.2	ORF|Uncharacterized	CAL0135536		2010-10-21	2015-04-13	NA	NA	NA	N	ECM9
CAGL0L02277g	CAGL-IPF8444|CAGL-CDS1667.1|CAG61839.1	ORF|Uncharacterized	CAL0135270		2010-10-21	2010-10-21	NA	NA	NA	N	PAP1
CAGL0L02299g	CAGL-IPF8447|CAGL-CDS1097.1|CAG61840.1	ORF|Uncharacterized	CAL0136106		2010-10-21	2010-10-21	NA	NA	NA	N	VPS1
CAGL0L02321g	CAGL-IPF8449|CAGL-CDS4391.1|CAG61841.1	ORF|Uncharacterized	CAL0136040		2010-10-21	2010-10-21	NA	NA	NA	N	MET14
CAGL0L02343g	CAGL-IPF2808|CAGL-CDS4045.1|CAG61842.1	ORF|Uncharacterized	CAL0136006		2010-10-21	2010-10-21	NA	NA	NA	N	IRC22
CAGL0L02365g	CAGL-IPF2806|CAGL-CDS2578.1|CAG61843.1	ORF|Uncharacterized	CAL0135772		2010-10-21	2010-10-21	NA	NA	NA	N	WBP1
CAGL0L02387g	CAGL-IPF2805|CAGL-CDS5320.1|CAG61844.1	ORF|Uncharacterized	CAL0135572		2010-10-21	2010-10-21	NA	NA	NA	N	GIM4
CAGL0L02409g	CAGL-IPF2804|CAGL-CDS3684.1|CAG61845.1	ORF|Uncharacterized	CAL0135586		2010-10-21	2010-10-21	NA	NA	NA	N	VAB2
CAGL0L02431g	CAGL-IPF2803|CAGL-CDS1200.1|CAG61846.1	ORF|Uncharacterized	CAL0135426		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L02453g	CAGL-IPF2800|CAGL-CDS1323.1|CAG61847.1	ORF|Uncharacterized	CAL0135578		2010-10-21	2010-10-21	NA	NA	NA	N	MIT1
CAGL0L02475g	CAGL-IPF2792|CAGL-CDS3511.1|CAG61848.1	ORF|Uncharacterized	CAL0134984		2010-10-21	2010-10-21	NA	NA	NA	N	GCN4
CAGL0L02497g	CAGL-IPF2790|CAGL-CDS3065.1|CAG61849.1	ORF|Verified	CAL0135160		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L02519g	CAGL-IPF2786|CAGL-CDS1911.1|CAG61850.1	ORF|Uncharacterized	CAL0135212		2010-10-21	2015-04-13	NA	NA	NA	N	
CAGL0L02541g	CAGL-IPF2784|CAGL-CDS4196.1|CAG61851.1	ORF|Uncharacterized	CAL0135570		2010-10-21	2010-10-21	NA	NA	NA	N	YIL161W
CAGL0L02563g	CAGL-IPF2783|CAGL-CDS3075.1|CAG61852.1	ORF|Uncharacterized	CAL0135652		2010-10-21	2010-10-21	NA	NA	NA	N	AIM20
CAGL0L02585g	CAGL-IPF2782|CAGL-CDS0878.1|CAG61853.1	ORF|Uncharacterized	CAL0135732		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L02607g	CAGL-IPF2781|CAGL-CDS1580.1|CAG61854.1	ORF|Uncharacterized	CAL0135198		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L02629g	CAGL-IPF2779|CAGL-CDS0819.1|CAG61855.1	ORF|Uncharacterized	CAL0135200		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L02651g	CAGL-IPF2777|CAGL-CDS0589.1|CAG61856.1	ORF|Uncharacterized	CAL0136168		2010-10-21	2010-10-21	NA	NA	NA	N	STE13
CAGL0L02673g	CAGL-IPF2776|CAGL-CDS0680.1|CAG61857.1	ORF|Uncharacterized	CAL0135256		2010-10-21	2010-10-21	NA	NA	NA	N	RFC1
CAGL0L02695g	CAGL-IPF2774|CAGL-CDS2323.1|CAG61858.1	ORF|Uncharacterized	CAL0136090		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0L02717g	CAGL-IPF2772|CAGL-CDS4583.1|CAG61859.1	ORF|Uncharacterized	CAL0135424		2010-10-21	2010-10-21	NA	NA	NA	N	AIM41
CAGL0L02739g	CAGL-IPF2771|CAGL-CDS4173.1|CAG61860.1	ORF|Uncharacterized	CAL0135610		2010-10-21	2010-10-21	NA	NA	NA	N	SAS5
CAGL0L02761g	CAGL-IPF2770|CAGL-CDS2640.1|CAG61861.1	ORF|Uncharacterized	CAL0135808		2010-10-21	2010-10-21	NA	NA	NA	N	STE4
CAGL0L02783g	CAGL-IPF2768|CAGL-CDS0614.1|CAG61862.1	ORF|Uncharacterized	CAL0134972		2010-10-21	2010-10-21	NA	NA	NA	N	MGM1
CAGL0L02799g	CAGL-IPF12642|CAR58060.1	ORF|Uncharacterized	CAL0135190		2010-10-21	2010-10-21	NA	NA	NA	N	RPB10
CAGL0L02805g	CAGL-IPF2765|CAGL-CDS2550.1|CAG61863.1	ORF|Uncharacterized	CAL0135590		2010-10-21	2010-10-21	NA	NA	NA	N	NPT1
